_id,Province_E,Province,Disposal name,Address,Operator Name,Latitude,longitude,Disposal Process,area(m^3),Disposal Process group
1310,Khon Kaen,ขอนแก่น,เตาเผาขยะ WTE ทน.ขอนแก่น,บ้านคำบอน ม.7  ต.โนนท่อน อ.เมืองขอนแก่น จ.ขอนแก่น ,บ.อัลไลแอนซ์ คลีนพาวเวอร์ จำกัด,16.5950,102.8103,WTE,156800.0,Waste to energy & Alternative Fuel
1311,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทม.กระนวน,บ้านบะแต้   ม.5  ต.หนองโก อ.กระนวน จ.ขอนแก่น 40170,ทม.กระนวน,16.7135,103.1369,ฝังกลบ,84800.0,Landfilling
1312,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทม.ชุมแพ,ม.9  ต.วังหินลาด อ.ชุมแพ จ.ขอนแก่น 40130,ทม.ชุมแพ,16.6197,102.1279,ฝังกลบ,64000.0,Landfilling
1313,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทม.บ้านไผ่,บ้านนวลทอง  ถนนแจ้งสนิท ต.หินตั้ง อ.บ้านไผ่ จ.ขอนแก่น 40110,ทม.บ้านไผ่,16.0540,102.7889,ฝังกลบ,89136.0,Landfilling
1314,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทม.เมืองพล,บ้านโคกกุง  ม.11  ต.หนองแวงโสกพระ อ.พล จ.ขอนแก่น 40120,ทม.เมืองพล,15.7415,102.6195,ฝังกลบ,113600.0,Landfilling
1315,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.ก้านเหลือง,บ้านโคกสูง   ม.2  ต.ห้านเหลือง อ.แวงน้อย จ.ขอนแก่น 40230,ทต.ก้านเหลือง,15.8660,102.4561,เทกอง,19200.0,Dumping
1316,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.หนองแก,บ้านหนองโก ม.7  ต.ห้านเหลือง อ.หนองเรือ จ.ขอนแก่น 40210,ทต.หนองแก,16.4899,102.3008,เทกอง,59200.0,Dumping
1317,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.กุดกว้าง หมู่9,บ้านโนนฟันเรือ   ม.9  ต.กุดกว้าง อ.หนองเรือ จ.ขอนแก่น 40210,ทต.กุดกว้าง,16.4593,102.3723,เทกอง,8000.0,Dumping
1318,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.แก่นฝาง หมู่11,บ้านดอนหัน   ม.11  ต.บ้านฝาง อ.บ้านฝาง จ.ขอนแก่น 40270,ทต.แก่นฝาง,16.4309,102.6137,เทกอง,21824.0,Dumping
1319,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.ขนวน,บ้านม่วงเดิม  ม.1  ต.ขนวน อ.หนองนาคำ จ.ขอนแก่น 40150,ทต.ขนวน,16.8040,102.3712,เทกอง,43200.0,Dumping
1320,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.โคกสำราญ,บ้านโคกสำราญ  ม.11  ต.โคกสำราญ อ.บ้านแฮด จ.ขอนแก่น 40110,ทต.โคกสำราญ,16.1819,102.7121,เทกอง,17600.0,Dumping
1321,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.โคกสูงสัมพันธ์,บ้านโคกสูง   ม.3  ต.โคกสูงสัมพันธ์ อ.ชุมแพ จ.ขอนแก่น 40130,ทต.โคกสูงสัมพันธ์,16.5135,102.2241,เทกอง,16000.0,Dumping
1322,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.ซำสูง,บ้านโคกสูง  ม.3  ต.กระนวน อ.ซำสูง จ.ขอนแก่น 40170,ทต.ซำสูง,16.5537,103.0616,เทกอง,80000.0,Dumping
1323,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.ดอนโมง,บ้านโคกกร่าง  ม.7  ต.จระเข้ อ.หนองเรือ จ.ขอนแก่น 40210,ทต.ดอนโมง,16.4683,102.5575,เทกอง,9600.0,Dumping
1324,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.นาข่า หมู่1,บ้านขามป้อม  ม.1  ต.นาข่า อ.มัญจาคีรี จ.ขอนแก่น 40160,ทต.นาข่า ,16.1498,102.484,เทกอง,1600.0,Dumping
1325,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.นาข่า หมู่2,บ้านหนองก้านเหลือง ม.2  ต.นาข่า อ.มัญจาคีรี จ.ขอนแก่น 40160,ทต.นาข่า ,16.1415,102.4578,เทกอง,1600.0,Dumping
1326,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.นาข่า หมู่4,บ้านหัวฝาย  ม.4  ต.นาข่า อ.มัญจาคีรี จ.ขอนแก่น 40160,ทต.นาข่า ,16.1267,102.4619,เทกอง,1600.0,Dumping
1327,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.นาข่า หมู่5,บ้านหนองโจด ม.5  ต.นาข่า อ.มัญจาคีรี จ.ขอนแก่น 40160,ทต.นาข่า ,16.1933,102.502,เทกอง,1600.0,Dumping
1328,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.นาข่า หมู่6,บ้านหนองไม้ตาย ม.6  ต.นาข่า อ.มัญจาคีรี จ.ขอนแก่น 40160,ทต.นาข่า ,16.1413,102.4764,เทกอง,1600.0,Dumping
1329,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.นาข่า หมู่7,บ้านนาข่า  ม.7  ต.นาข่า อ.มัญจาคีรี จ.ขอนแก่น 40160,ทต.นาข่า ,16.1606,102.5051,เทกอง,1600.0,Dumping
1330,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.นาข่า หมู่8,บ้านโนนพันชาติ ม.8  ต.นาข่า อ.มัญจาคีรี จ.ขอนแก่น 40160,ทต.นาข่า ,16.1737,102.4838,เทกอง,1600.0,Dumping
1331,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.นาข่า หมู่12,บ้านหัวห้ว ม.12  ต.นาข่า อ.มัญจาคีรี จ.ขอนแก่น 40160,ทต.นาข่า ,16.1169,102.4772,เทกอง,1600.0,Dumping
1332,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.นาข่า หมู่9,บ้านเหล่าใหญ่  ม.14  ต.นาข่า อ.มัญจาคีรี จ.ขอนแก่น 40160,ทต.นาข่า ,16.1858,102.4862,เทกอง,1600.0,Dumping
1333,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.นาข่า หมู่10,บ้านหวายหลืม ม.15  ต.นาข่า อ.มัญจาคีรี จ.ขอนแก่น 40160,ทต.นาข่า ,16.1829,102.4856,เทกอง,1600.0,Dumping
1334,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.นาข่า หมู่11,บ้านหนองบัวเย็น  ม.11  ต.นาข่า อ.มัญจาคีรี จ.ขอนแก่น 40160,ทต.นาข่า ,16.2509,102.4833,เทกอง,1600.0,Dumping
1335,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.นาจาน หมู่5,บ้านโนนสำราญ ม.5  ต.นาจาน อ.สีชมพู จ.ขอนแก่น 40220,ทต.นาจาน ,0,0.0,เทกอง,1600.0,Dumping
1336,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.นาเพียง,บ้านหนองผือ  ม.7  ต.นาเพียง อ.ชุมแพ จ.ขอนแก่น 40130,ทต.นาเพียง,16.4800,102.2692,เทกอง,43200.0,Dumping
1337,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.โนนคอม,บ้านโนนคอม   ม.1  ต.โนนคอม อ.ภูผาม่าน จ.ขอนแก่น 40350,ทต.โนนคอม,16.6547,101.9159,เทกองควบคุมน้อยกว่า50ตัน,16000.0,Dumping
1338,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.โนนฆ้อง หมู่2 บ่อที่ 1,บ้านโนนฆ้อง  ม.2  ต.โนนฆ้อง อ.บ้านฝาง จ.ขอนแก่น 40270,ทต.โนนฆ้อง ,0,0.0,เทกอง,400.0,Dumping
1339,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.โนนฆ้อง หมู่4,บ้านหินฮาว  ม.4  ต.โนนฆ้อง อ.บ้านฝาง จ.ขอนแก่น 40270,ทต.โนนฆ้อง ,0,0.0,เทกอง,400.0,Dumping
1340,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.โนนศิลา,บ้านหนองปลาหมอ  ม.7  ต.หนองปลาหมอ อ.โนนศิลา จ.ขอนแก่น 00000,ทต.โนนศิลา,16.8256,103.6293,เทกองควบคุมน้อยกว่า50ตัน,11200.0,Dumping
1341,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.โนนหัน หมู่5,บ้านโนนเมือง  ม.5  ต.โนนหัน อ.ชุมแพ จ.ขอนแก่น 40130,ทต.โนนหัน,0,0.0,เทกอง,40000.0,Dumping
1342,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.ในเมือง,บ้านหนองคอง  ม.11  ต.ในเมือง อ.เวียงเก่า จ.ขอนแก่น 40150,ทต.ในเมือง,16.7166,102.2799,เทกอง,16000.0,Dumping
1343,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.คึมชาด,บ้านหนองแวงตอตั้ง  ม.4  ต.คึมชาด อ.หนองสองห้อง จ.ขอนแก่น 40190,อบต.คึมชาด,15.8048,102.7862,เทกอง,105600.0,Dumping
1344,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.บ้านโต้น,บ้านหนองแวง ม.7  ต.บ้านโต้น อ.พระยืน จ.ขอนแก่น 40320,ทต.บ้านโต้น,16.3037,102.724,เทกอง,32000.0,Dumping
1345,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.บ้านฝาง,บ้านฝาง ม.9  ต.บ้านฝาง อ.บ้านฝาง จ.ขอนแก่น 40270,ทต.บ้านฝาง,16.4459,102.6512,เทกองควบคุมน้อยกว่า50ตัน,14400.0,Dumping
1346,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.ป่ามะนาว,บ้านวังโพน ม.6  ต.ป่ามะนาว อ.บ้านฝาง จ.ขอนแก่น 40270,ทต.ป่ามะนาว,16.3491,102.576,เทกอง,25600.0,Dumping
1347,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.เปือยน้อย (เตาเผา),บ้านวังหิน  ม.7  ต.เปือยน้อย อ.เปือยน้อย จ.ขอนแก่น 40340,ทต.เปือยน้อย,0,0.0,เผาในเตา,6400.0,Inceration
1348,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.เปือยน้อย (บ่อ ),บ้านหัวขัว  ม.1  ต.เปือยน้อย อ.เปือยน้อย จ.ขอนแก่น 40340,ทต.เปือยน้อย,0,0.0,เทกอง,4800.0,Dumping
1349,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.พระบุ หมู่1,บ้านพระบุ   ม.1  ต.พระบุ อ.พระยืน จ.ขอนแก่น 40320,ทต.พระบุ,16.2651,102.7007,เทกอง,3200.0,Dumping
1350,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.พระยืน หมู่1,บ้านพระยืน   ม.1  ต.พระยืนมิ่งมงคล อ.พระยืน จ.ขอนแก่น ,ทต.พระยืน,16.3493,102.6535,เทกอง,27200.0,Dumping
1351,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอยทต.บ้านโคก,บ้านโคก  ม.7  ต.บ้านโคก อ.โคกโพธิ์ไชย จ.ขอนแก่น 40160,ทต.บ้านโคก,16.0685,102.4138,เทกอง,16000.0,Dumping
1352,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.ภูเวียง,บ้านโคกพัฒนา ม.2  ต.บ้านเรือ อ.ภูเวียง จ.ขอนแก่น 40150,ทต.ภูเวียง,16.6717,102.3839,เทกอง,33600.0,Dumping
1353,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.ม่วงหวาน หมู่12,บ้านคำแก่นคูณ   ม.12  ต.ม่วงหวาน อ.น้ำพอง จ.ขอนแก่น 40140,ทต.ม่วงหวาน,16.6726,102.7843,เทกอง,800.0,Dumping
1354,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.ม่วงหวาน หมู่4,บ้านห้วยหินลาด   ม.4  ต.ม่วงหวาน อ.น้ำพอง จ.ขอนแก่น 40140,ทต.ม่วงหวาน,16.6307,102.7953,เทกอง,800.0,Dumping
1355,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.ม่วงหวาน หมู่5,บ้านโนนพะยอม   ม.5  ต.ม่วงหวาน อ.น้ำพอง จ.ขอนแก่น 40140,ทต.ม่วงหวาน,16.6488,102.8093,เทกอง,800.0,Dumping
1356,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.ม่วงหวาน หมู่3,บ้านโนนศรีสวัสดิ์   ม.3  ต.ม่วงหวาน อ.น้ำพอง จ.ขอนแก่น 40140,ทต.ม่วงหวาน,16.6231,102.7589,เทกอง,800.0,Dumping
1357,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.ม่วงหวาน หมู่14,บ้านสะกุด   ม.14  ต.ม่วงหวาน อ.น้ำพอง จ.ขอนแก่น 40140,ทต.ม่วงหวาน,16.6328,102.7317,เทกอง,800.0,Dumping
1358,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.ม่วงหวาน หมู่11,บ้านปันน้ำใจ  ม.11  ต.ม่วงหวาน อ.น้ำพอง จ.ขอนแก่น 40140,ทต.ม่วงหวาน,16.6606,102.7843,เทกอง,800.0,Dumping
1359,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.ม่วงหวาน หมู่8,บ้านคำแก่นคูณน้อย   ม.8  ต.ม่วงหวาน อ.น้ำพอง จ.ขอนแก่น 40140,ทต.ม่วงหวาน,16.6761,102.8109,เทกอง,800.0,Dumping
1360,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.วังสวรรค์,ม.1  ต.บ้านแฮด อ.บ้านแฮด จ.ขอนแก่น 40110,ทต.วังสวรรค์,16.2000,102.7807,เทกอง,32000.0,Dumping
1361,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.แวงใหญ่,บ้านแวงใหญ่  ม.1  ต.แวงใหญ่ อ.แวงใหญ่ จ.ขอนแก่น 40330,ทต.แวงใหญ่,0,0.0,เทกองควบคุมน้อยกว่า50ตัน,11208.0,Dumping
1362,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.สาวะถี หมู่9,บ้านงิ้ว  ม.19  ต.สาวะถี อ.เมืองขอนแก่น จ.ขอนแก่น ,ทต.สาวะถี,16.5119,102.7279,เทกอง,8000.0,Dumping
1363,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.สาวะถี หมู่18,บ้านหนองปิง   ม.10  ต.สาวะถี อ.เมืองขอนแก่น จ.ขอนแก่น ,ทต.สาวะถี,16.5519,102.7027,เทกอง,1600.0,Dumping
1364,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.สาวะถี หมู่20,บ้านลาดนาเพียง  ม.20  ต.สาวะถี อ.เมืองขอนแก่น จ.ขอนแก่น ,ทต.สาวะถี,0,0.0,เทกอง,1600.0,Dumping
1365,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.สีชมพู,บ้านหาดสวรรค์  ม.13  ต.วังเพิ่ม อ.สีชมพู จ.ขอนแก่น 40220 ทต.สีชมพู,ทต.สีชมพู,16.7807,102.1611,เทกองควบคุมน้อยกว่า50ตัน,20800.0,Dumping
1366,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.หนองนาคำ (อบต.บ้านโคก),โคกบักอยู่   ม.6  ต.บ้านโคก อ.หนองนาคำ จ.ขอนแก่น 40150,ทต.หนองนาคำ,16.8296,102.3699,เทกอง,8000.0,Dumping
1367,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.หนองบัว หมู่3,บ้านโสกม่วง   ม.3  ต.หนองบัว อ.บ้านฝาง จ.ขอนแก่น 40270,ทต.หนองบัว ,16.4659,102.5784,เทกอง,4800.0,Dumping
1368,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.หนองบัว หมู่7,บ้านหนองบัว ม.7  ต.หนองบัว อ.บ้านฝาง จ.ขอนแก่น 40270,ทต.หนองบัว ,16.4262,102.6063,เทกอง,1600.0,Dumping
1369,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.หนองเรือ,บ้านหนองเรือ ม.10  ต.หนองเรือ อ.หนองเรือ จ.ขอนแก่น 40210,ทต.หนองเรือ,16.5092,102.4357,เผากลางแจ้ง,9600.0,Inceration
1370,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.กุดเค้า,บ้านหัน (โคกอ้ายโจร)   ม.13  ต.กุดเค้า อ.มัญจาคีรี จ.ขอนแก่น 40160,อบต.กุดเค้า,16.1031,102.5237,เทกอง,16000.0,Dumping
1371,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.กุดธาตุ หมู่5,บ้านสะอาด  ม.5  ต.กุดธาตุ อ.หนองนาคำ จ.ขอนแก่น 40150,อบต.กุดธาตุ,16.8707,102.2912,เทกอง,16000.0,Dumping
1372,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.กุดเพียขอม,บ้านโนนสังข์  ม.7  ต.กุดเพียขอม อ.ชนบท จ.ขอนแก่น 40180,อบต.กุดเพียขอม,16.0586,102.5872,เทกอง,16000.0,Dumping
1373,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.ขัวเรียง,บ้านโนนศิลา ม.9  ต.ขัวเรียง อ.ชุมแพ จ.ขอนแก่น 40130,อบต.ขัวเรียง,16.5363,102.1711,เทกอง,16000.0,Dumping
1374,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.ขามป้อม (พระยืน),บ้านหนองทุ่งมน   ม.5  ต.ขามป้อม อ.พระยืน จ.ขอนแก่น 40320,อบต.ขามป้อม,16.2965,102.6506,เทกอง,16000.0,Dumping
1375,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.คำแมด,ม.5  ต.คำแมด อ.ซำสูง จ.ขอนแก่น 40170,อบต.คำแมด,16.6090,103.134,เทกอง,3200.0,Dumping
1376,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.คูคำ หมู่1,บ้านคู   ม.1  ต.คำคู อ.ซำสูง จ.ขอนแก่น 40170,อบต.คูคำ ,16.5226,103.0098,เทกอง,2400.0,Dumping
1377,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.ซำยาง,บ้านหนองขี้ควาย  ม.4  ต.ซำยาง อ.สีชมพู จ.ขอนแก่น 40220,อบต.ซำยาง,0,0.0,เทกอง,4800.0,Dumping
1378,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.ดงเค็ง,บ้านหนองสรวง   ม.11  ต.ดงเค็ง อ.หนองสองห้อง จ.ขอนแก่น 40190,อบต.ดงเค็ง,15.7056,102.8055,เทกอง,32000.0,Dumping
1379,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.ดงเมืองแอม,บ้านทุ่งบ่อ ม.14  ต.ดงเมืองแอม อ.เขาสวนกวาง จ.ขอนแก่น 40280,อบต.ดงเมืองแอม,16.8568,102.7588,เทกอง,26800.0,Dumping
1380,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.ดินดำ,บ้านหนองทุ่ม  ม.2  ต.ดินดำ อ.ภูเวียง จ.ขอนแก่น 40150,อบต.ดินดำ,16.7240,102.4033,เทกอง,6400.0,Dumping
1381,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.ทางขวาง หมู่7,บ้านหันโสกเชือก   ม.7  ต.ทางขวาง อ.แวงน้อย จ.ขอนแก่น 40230,อบต.ทางขวาง,15.7745,102.4353,เทกอง,400.0,Dumping
1382,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.ท่าวัด หมู่3,บ้านโนนสะอาด  ม.3  ต.ท่าวัด อ.แวงน้อย จ.ขอนแก่น 40230,อบต.ท่าวัด ,15.7418,102.3704,เทกอง,4800.0,Dumping
1383,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.ท่าศาลา,บ้านหัวนาเหนือ   ม.6  ต.ท่าศาลา อ.มัญจาคีรี จ.ขอนแก่น 40160,อบต.ท่าศาลา,16.2507,102.6166,เทกอง,6400.0,Dumping
1384,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.ทุ่งชมพู,บ้านทุ่งชมพู   ม.1  ต.ทุ่งชมพู อ.ภูเวียง จ.ขอนแก่น 40150,อบต.ทุ่งชมพู,16.7220,102.4754,เทกอง,16000.0,Dumping
1385,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.นางาม หมู่1,ม.1  ต.นางาม อ.มัญจาคีรี จ.ขอนแก่น 40160,อบต.นางาม,16.2479,102.433,เทกอง,1600.0,Dumping
1386,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.นางาม หมู่4,ป่าช้าบ้านโคกสูง  ม.4  ต.นางาม อ.มัญจาคีรี จ.ขอนแก่น 40160,อบต.นางาม,16.2083,102.4351,เทกอง,1600.0,Dumping
1387,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.นางาม หมู่5,ข้างวัดป่าบ้านนางาม  ม.5  ต.นางาม อ.มัญจาคีรี จ.ขอนแก่น 40160,อบต.นางาม,16.1698,102.4036,เทกอง,1600.0,Dumping
1388,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.นางาม หมู่11,บ้านโลกน้ำขุ่น  ม.11  ต.นางาม อ.มัญจาคีรี จ.ขอนแก่น 40160,อบต.นางาม,16.1589,102.3814,เทกอง,1600.0,Dumping
1389,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.นางาม หมู่7,ป่าช้าบ้านหินแตก   ม.7  ต.นางาม อ.มัญจาคีรี จ.ขอนแก่น 40160,อบต.นางาม,16.1657,102.4308,เทกอง,1600.0,Dumping
1390,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.นาหว้า,บ้านคำใหญ่   ม.4  ต.นาหว้า อ.ภูเวียง จ.ขอนแก่น 40150,อบต.นาหว้า,16.6962,102.5038,เทกอง,11200.0,Dumping
1391,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.โนนทอง (อ.แวงใหญ่),บ้านหนองแซง   ม.7  ต.โนนทอง อ.แวงใหญ่ จ.ขอนแก่น 40330,อบต.โนนทอง,15.8913,102.3855,เทกอง,6400.0,Dumping
1392,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.โนนสะอาด (อ.แวงใหญ่),ม.1  ต.โนนสะอาด อ.แวงใหญ่ จ.ขอนแก่น 40330,อบต.โนนสะอาด,15.9394,102.4336,เทกอง,262400.0,Dumping
1393,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.บัวใหญ่ ,บ้านรักชาติ   ม.3  ต.บัวใหญ่ อ.น้ำพอง จ.ขอนแก่น 40140,อบต.บัวใหญ่ ,16.6215,102.9289,เทกอง,3200.0,Dumping
1394,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.บ้านขาม หมู่9,บ้านโนนแดง หมู่ที่ 9  ต.บ้านขาม  อ.น้ำพอง  จ.ขอนแก่น 40140,อบต.บ้านขาม,16.5859,102.9802,เทกอง,3200.0,Dumping
1395,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.บ้านแท่น หมู่6,บ้านโคกกลาง   ม.6  ต.บ้านแท่น อ.ชนบท จ.ขอนแก่น 40180,อบต.บ้านแท่น,15.9575,102.6019,เทกอง,3200.0,Dumping
1396,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.บ้านโนน หมู่1,บ้านโนน  ม.1  ต.บ้านโนน อ.ซำสูง จ.ขอนแก่น 40170,อบต.บ้านโนน ,16.5210,102.9906,เทกอง,3200.0,Dumping
1397,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.บ้านโนน หมู่3,บ้านโพธิ์ศรี    ม.3  ต.บ้านโนน อ.ซำสูง จ.ขอนแก่น 40170,อบต.บ้านโนน ,16.5356,102.9705,เทกอง,3200.0,Dumping
1398,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.บ้านโนน หมู่6,บ้านโคกใหม่   ม.6  ต.บ้านโนน อ.ซำสูง จ.ขอนแก่น 40170,อบต.บ้านโนน ,16.5486,102.9861,เทกอง,3200.0,Dumping
1399,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.บ้านเม็ง หมู่10,โคกสูง  ม.10  ต.บ้านเม็ง อ.หนองเรือ จ.ขอนแก่น 40210,อบต.บ้านเม็ง ,16.4334,102.4304,เทกอง,12800.0,Dumping
1400,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.บ้านเรือ,บ้านหนองแสง    ม.3  ต.บ้านเรือ อ.ภูเวียง จ.ขอนแก่น 40150,อบต.บ้านเรือ,16.6747,102.3878,เทกอง,52800.0,Dumping
1401,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.บ้านหว้า,บ้านหนองทุ่ม  ม.3  ต.บ้านหว้า อ.เมืองขอนแก่น จ.ขอนแก่น ,อบต.บ้านหว้า,0,0.0,เทกอง,11200.0,Dumping
1402,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.บ้านเหล่า,บ้านเหล่า ม.3  ต.บ้านเหล่า อ.บ้านฝาง จ.ขอนแก่น 40270,อบต.บ้านเหล่า,16.4011,102.6724,เทกอง,640000.0,Dumping
1403,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.ป่าหวายนั่ง,บ้านหนองเซียงซุย ม.5  ต.ป่าหวายนั่ง อ.บ้านฝาง จ.ขอนแก่น 40270,อบต.ป่าหวายนั่ง,16.6109,102.6421,เทกอง,51200.0,Dumping
