YYMM,CC-CODE,CC-DESC,RCODE-CODE,RCODE-DESC,CCAATT-CODE,CCAATT-DESC,CCAATTMM-CODE,CCAATTMM-DESC,MALE,FEMALE,TOTAL,HOUSE
6512,10,กรุงเทพมหานคร,1047,บางนา,0, ,0, ,"39,835","46,320","86,155","73,052"
6512,10,กรุงเทพมหานคร,1048,ทวีวัฒนา,0, ,0, ,"36,653","42,575","79,228","35,482"
6512,10,กรุงเทพมหานคร,1049,ทุ่งครุ,0, ,0, ,"57,842","65,919","123,761","55,959"
6512,10,กรุงเทพมหานคร,1050,บางบอน,0, ,0, ,"48,181","53,065","101,246","51,344"
6612,10,กรุงเทพมหานคร,1001,พระนคร,0, ,0, ,"19,439","20,815","40,254","19,042"
6612,10,กรุงเทพมหานคร,1002,ดุสิต,0, ,0, ,"40,238","35,576","75,814","32,601"
6612,10,กรุงเทพมหานคร,1003,หนองจอก,0, ,0, ,"89,388","94,750","184,138","73,048"
6612,10,กรุงเทพมหานคร,1004,บางรัก,0, ,0, ,"20,114","22,807","42,921","35,410"
6612,10,กรุงเทพมหานคร,1005,บางเขน,0, ,0, ,"86,030","98,581","184,611","117,364"
6612,10,กรุงเทพมหานคร,1006,บางกะปิ,0, ,0, ,"64,035","77,325","141,360","114,722"
6612,10,กรุงเทพมหานคร,1007,ปทุมวัน,0, ,0, ,"18,868","21,209","40,077","32,138"
6612,10,กรุงเทพมหานคร,1008,ป้อมปราบศัตรูพ่าย,0, ,0, ,"18,579","19,521","38,100","19,619"
6612,10,กรุงเทพมหานคร,1009,พระโขนง,0, ,0, ,"38,329","47,367","85,696","63,570"
6612,10,กรุงเทพมหานคร,1010,มีนบุรี,0, ,0, ,"66,423","74,595","141,018","65,464"
6612,10,กรุงเทพมหานคร,1011,ลาดกระบัง,0, ,0, ,"84,999","94,900","179,899","105,461"
6612,10,กรุงเทพมหานคร,1012,ยานนาวา,0, ,0, ,"33,899","39,517","73,416","53,804"
6612,10,กรุงเทพมหานคร,1013,สัมพันธวงศ์,0, ,0, ,"9,485","10,061","19,546","13,176"
6612,10,กรุงเทพมหานคร,1014,พญาไท,0, ,0, ,"31,042","32,995","64,037","45,792"
6612,10,กรุงเทพมหานคร,1015,ธนบุรี,0, ,0, ,"45,771","52,515","98,286","61,682"
6612,10,กรุงเทพมหานคร,1016,บางกอกใหญ่,0, ,0, ,"28,204","32,471","60,675","32,989"
6612,10,กรุงเทพมหานคร,1017,ห้วยขวาง,0, ,0, ,"37,345","46,347","83,692","92,916"
6612,10,กรุงเทพมหานคร,1018,คลองสาน,0, ,0, ,"29,875","35,086","64,961","42,133"
6612,10,กรุงเทพมหานคร,1019,ตลิ่งชัน,0, ,0, ,"47,149","54,181","101,330","44,465"
6612,10,กรุงเทพมหานคร,1020,บางกอกน้อย,0, ,0, ,"45,674","52,354","98,028","54,010"
6612,10,กรุงเทพมหานคร,1021,บางขุนเทียน,0, ,0, ,"86,943","98,216","185,159","94,280"
6612,10,กรุงเทพมหานคร,1022,ภาษีเจริญ,0, ,0, ,"56,262","65,571","121,833","68,956"
6612,10,กรุงเทพมหานคร,1023,หนองแขม,0, ,0, ,"71,962","83,162","155,124","65,367"
6612,10,กรุงเทพมหานคร,1024,ราษฎร์บูรณะ,0, ,0, ,"35,863","39,671","75,534","38,962"
6612,10,กรุงเทพมหานคร,1025,บางพลัด,0, ,0, ,"39,439","47,766","87,205","59,630"
6612,10,กรุงเทพมหานคร,1026,ดินแดง,0, ,0, ,"50,113","59,689","109,802","64,834"
6612,10,กรุงเทพมหานคร,1027,บึงกุ่ม,0, ,0, ,"62,314","74,811","137,125","77,044"
6612,10,กรุงเทพมหานคร,1028,สาทร,0, ,0, ,"33,606","37,700","71,306","45,052"
6612,10,กรุงเทพมหานคร,1029,บางซื่อ,0, ,0, ,"54,698","63,936","118,634","78,240"
6612,10,กรุงเทพมหานคร,1030,จตุจักร,0, ,0, ,"70,456","83,547","154,003","137,877"
6612,10,กรุงเทพมหานคร,1031,บางคอแหลม,0, ,0, ,"36,489","41,184","77,673","40,879"
6612,10,กรุงเทพมหานคร,1032,ประเวศ,0, ,0, ,"85,937","97,956","183,893","97,044"
6612,10,กรุงเทพมหานคร,1033,คลองเตย,0, ,0, ,"42,264","47,250","89,514","80,552"
6612,10,กรุงเทพมหานคร,1034,สวนหลวง,0, ,0, ,"56,017","66,977","122,994","85,273"
6612,10,กรุงเทพมหานคร,1035,จอมทอง,0, ,0, ,"66,564","74,534","141,098","74,464"
6612,10,กรุงเทพมหานคร,1036,ดอนเมือง,0, ,0, ,"82,085","83,856","165,941","82,504"
6612,10,กรุงเทพมหานคร,1037,ราชเทวี,0, ,0, ,"30,392","34,076","64,468","58,039"
6612,10,กรุงเทพมหานคร,1038,ลาดพร้าว,0, ,0, ,"51,323","61,874","113,197","58,514"
6612,10,กรุงเทพมหานคร,1039,วัฒนา,0, ,0, ,"37,258","43,257","80,515","85,834"
6612,10,กรุงเทพมหานคร,1040,บางแค,0, ,0, ,"88,840","103,394","192,234","97,036"
6612,10,กรุงเทพมหานคร,1041,หลักสี่,0, ,0, ,"46,308","52,069","98,377","61,013"
6612,10,กรุงเทพมหานคร,1042,สายไหม,0, ,0, ,"98,552","112,402","210,954","111,381"
6612,10,กรุงเทพมหานคร,1043,คันนายาว,0, ,0, ,"44,258","50,943","95,201","47,803"
6612,10,กรุงเทพมหานคร,1044,สะพานสูง,0, ,0, ,"44,428","52,633","97,061","43,293"
6612,10,กรุงเทพมหานคร,1045,วังทองหลาง,0, ,0, ,"46,968","56,488","103,456","64,542"
6612,10,กรุงเทพมหานคร,1046,คลองสามวา,0, ,0, ,"99,493","112,523","212,016","92,321"
6612,10,กรุงเทพมหานคร,1047,บางนา,0, ,0, ,"39,291","46,054","85,345","74,932"
6612,10,กรุงเทพมหานคร,1048,ทวีวัฒนา,0, ,0, ,"36,811","42,960","79,771","36,186"
6612,10,กรุงเทพมหานคร,1049,ทุ่งครุ,0, ,0, ,"57,975","66,118","124,093","56,853"
6612,10,กรุงเทพมหานคร,1050,บางบอน,0, ,0, ,"47,631","52,572","100,203","53,510"
