Solid waste,Province,Unit Measure,TIME_PERIOD,OBS_VALUE
Recycled solid waste,Sing Buri,Tons per day,2559,46.59
Recycled solid waste,Sing Buri,Tons per day,2560,73.0
Recycled solid waste,Sing Buri,Tons per day,2561,105.6
Recycled solid waste,Sing Buri,Tons per day,2562,118.17
Recycled solid waste,Sing Buri,Tons per day,2563,54.9
Recycled solid waste,Sing Buri,Tons per day,2564,53.0
Recycled solid waste,Sing Buri,Tons per day,2565,45.0
Recycled solid waste,Rayong,Tons per day,2556,307.09
Recycled solid waste,Rayong,Tons per day,2557,132.0
Recycled solid waste,Rayong,Tons per day,2558,170.0
Recycled solid waste,Rayong,Tons per day,2559,59.59
Recycled solid waste,Rayong,Tons per day,2560,228.0
Recycled solid waste,Rayong,Tons per day,2561,207.0
Recycled solid waste,Rayong,Tons per day,2562,144.8
Recycled solid waste,Rayong,Tons per day,2563,76.1
Recycled solid waste,Rayong,Tons per day,2564,105.0
Recycled solid waste,Rayong,Tons per day,2565,200.0
Recycled solid waste,Nong Bua Lam Phu,Tons per day,2556,168.75
Recycled solid waste,Nong Bua Lam Phu,Tons per day,2557,195.0
Recycled solid waste,Nong Bua Lam Phu,Tons per day,2558,91.0
Recycled solid waste,Nong Bua Lam Phu,Tons per day,2559,224.31
Recycled solid waste,Nong Bua Lam Phu,Tons per day,2560,329.0
Recycled solid waste,Nong Bua Lam Phu,Tons per day,2561,290.01
Recycled solid waste,Nong Bua Lam Phu,Tons per day,2562,315.89
Recycled solid waste,Nong Bua Lam Phu,Tons per day,2563,143.4
Recycled solid waste,Nong Bua Lam Phu,Tons per day,2564,130.0
Recycled solid waste,Nong Bua Lam Phu,Tons per day,2565,125.0
Recycled solid waste,Phayao,Tons per day,2556,154.37
Recycled solid waste,Phayao,Tons per day,2557,122.0
Recycled solid waste,Phayao,Tons per day,2558,133.0
Recycled solid waste,Phayao,Tons per day,2559,165.11
Recycled solid waste,Phayao,Tons per day,2560,171.0
Recycled solid waste,Phayao,Tons per day,2561,284.99
Recycled solid waste,Phayao,Tons per day,2562,333.05
Recycled solid waste,Phayao,Tons per day,2563,103.0
Recycled solid waste,Phayao,Tons per day,2564,122.0
Recycled solid waste,Phayao,Tons per day,2565,160.0
Recycled solid waste,Uthai Thani,Tons per day,2556,64.78
Recycled solid waste,Uthai Thani,Tons per day,2557,60.0
Recycled solid waste,Uthai Thani,Tons per day,2558,41.0
Recycled solid waste,Uthai Thani,Tons per day,2559,57.01
Recycled solid waste,Uthai Thani,Tons per day,2560,10.0
Recycled solid waste,Uthai Thani,Tons per day,2561,48.95
Recycled solid waste,Uthai Thani,Tons per day,2562,47.37
Recycled solid waste,Uthai Thani,Tons per day,2563,120.1
Recycled solid waste,Uthai Thani,Tons per day,2564,95.0
Recycled solid waste,Uthai Thani,Tons per day,2565,130.0
Improperly disposed solid waste,Pathum Thani,Tons per day,2556,1332.64
Improperly disposed solid waste,Pathum Thani,Tons per day,2557,1386.0
Improperly disposed solid waste,Pathum Thani,Tons per day,2558,1181.0
Improperly disposed solid waste,Pathum Thani,Tons per day,2559,1297.11
Improperly disposed solid waste,Pathum Thani,Tons per day,2560,972.0
Improperly disposed solid waste,Pathum Thani,Tons per day,2561,840.94
Improperly disposed solid waste,Pathum Thani,Tons per day,2562,846.16
Improperly disposed solid waste,Pathum Thani,Tons per day,2563,1357.0
Improperly disposed solid waste,Pathum Thani,Tons per day,2564,1058.0
Improperly disposed solid waste,Pathum Thani,Tons per day,2565,995.0
Improperly disposed solid waste,Ang Thong,Tons per day,2556,219.72
Improperly disposed solid waste,Ang Thong,Tons per day,2557,230.0
Improperly disposed solid waste,Ang Thong,Tons per day,2558,233.0
Improperly disposed solid waste,Ang Thong,Tons per day,2559,59.85
Improperly disposed solid waste,Ang Thong,Tons per day,2560,40.0
Improperly disposed solid waste,Ang Thong,Tons per day,2561,18.64
Improperly disposed solid waste,Ang Thong,Tons per day,2562,9.01
Improperly disposed solid waste,Ang Thong,Tons per day,2563,132.0
Improperly disposed solid waste,Ang Thong,Tons per day,2564,35.0
Improperly disposed solid waste,Ang Thong,Tons per day,2565,125.0
Improperly disposed solid waste,Yasothon,Tons per day,2556,238.46
Improperly disposed solid waste,Yasothon,Tons per day,2557,169.0
Improperly disposed solid waste,Yasothon,Tons per day,2558,174.0
Improperly disposed solid waste,Yasothon,Tons per day,2559,158.81
Improperly disposed solid waste,Yasothon,Tons per day,2560,23.73
Improperly disposed solid waste,Yasothon,Tons per day,2561,81.48
Improperly disposed solid waste,Yasothon,Tons per day,2562,83.76
Improperly disposed solid waste,Yasothon,Tons per day,2563,187.9
Improperly disposed solid waste,Yasothon,Tons per day,2564,160.0
Improperly disposed solid waste,Yasothon,Tons per day,2565,72.0
Improperly disposed solid waste,Lampang,Tons per day,2556,507.87
Improperly disposed solid waste,Lampang,Tons per day,2557,457.0
Improperly disposed solid waste,Lampang,Tons per day,2558,483.0
Improperly disposed solid waste,Lampang,Tons per day,2559,482.67
Improperly disposed solid waste,Lampang,Tons per day,2560,447.0
Improperly disposed solid waste,Lampang,Tons per day,2561,130.42
Improperly disposed solid waste,Lampang,Tons per day,2562,77.66
Improperly disposed solid waste,Lampang,Tons per day,2563,119.7
Improperly disposed solid waste,Lampang,Tons per day,2564,297.0
Improperly disposed solid waste,Lampang,Tons per day,2565,77.0
Improperly disposed solid waste,Kanchanaburi,Tons per day,2556,705.92
Improperly disposed solid waste,Kanchanaburi,Tons per day,2557,666.0
Improperly disposed solid waste,Kanchanaburi,Tons per day,2558,641.0
Improperly disposed solid waste,Kanchanaburi,Tons per day,2559,651.7
Improperly disposed solid waste,Kanchanaburi,Tons per day,2560,201.0
Improperly disposed solid waste,Kanchanaburi,Tons per day,2561,244.38
Improperly disposed solid waste,Kanchanaburi,Tons per day,2562,130.57
Improperly disposed solid waste,Kanchanaburi,Tons per day,2563,235.3
Improperly disposed solid waste,Kanchanaburi,Tons per day,2564,296.0
Improperly disposed solid waste,Kanchanaburi,Tons per day,2565,290.0
Improperly disposed solid waste,Samut Songkhram,Tons per day,2556,205.87
Improperly disposed solid waste,Samut Songkhram,Tons per day,2557,156.0
Improperly disposed solid waste,Samut Songkhram,Tons per day,2558,160.0
Improperly disposed solid waste,Samut Songkhram,Tons per day,2559,147.07
Improperly disposed solid waste,Samut Songkhram,Tons per day,2560,46.0
Improperly disposed solid waste,Samut Songkhram,Tons per day,2561,29.28
Improperly disposed solid waste,Samut Songkhram,Tons per day,2562,1.8
Improperly disposed solid waste,Samut Songkhram,Tons per day,2563,48.9
Improperly disposed solid waste,Samut Songkhram,Tons per day,2564,43.0
Improperly disposed solid waste,Samut Songkhram,Tons per day,2565,10.0
Generated solid waste,Sa Kaeo,Tons per day,2556,537.86
Generated solid waste,Sa Kaeo,Tons per day,2557,525.0
Generated solid waste,Sa Kaeo,Tons per day,2558,537.0
Generated solid waste,Sa Kaeo,Tons per day,2559,380.68
Generated solid waste,Sa Kaeo,Tons per day,2560,529.0
Generated solid waste,Sa Kaeo,Tons per day,2561,593.65
Generated solid waste,Sa Kaeo,Tons per day,2562,709.73
Generated solid waste,Sa Kaeo,Tons per day,2563,436.7
Generated solid waste,Sa Kaeo,Tons per day,2564,493.0
Generated solid waste,Sa Kaeo,Tons per day,2565,435.0
Generated solid waste,Kalasin,Tons per day,2556,979.02
Generated solid waste,Kalasin,Tons per day,2557,957.0
Generated solid waste,Kalasin,Tons per day,2558,983.0
Generated solid waste,Kalasin,Tons per day,2559,978.79
Generated solid waste,Kalasin,Tons per day,2560,952.0
Generated solid waste,Kalasin,Tons per day,2561,984.11
Generated solid waste,Kalasin,Tons per day,2562,985.4
Generated solid waste,Kalasin,Tons per day,2563,746.0
Generated solid waste,Kalasin,Tons per day,2564,738.0
Generated solid waste,Kalasin,Tons per day,2565,735.0
Generated solid waste,Phitsanulok,Tons per day,2556,867.38
Generated solid waste,Phitsanulok,Tons per day,2557,867.0
Generated solid waste,Phitsanulok,Tons per day,2558,927.0
Generated solid waste,Phitsanulok,Tons per day,2559,893.56
Generated solid waste,Phitsanulok,Tons per day,2560,897.0
Generated solid waste,Phitsanulok,Tons per day,2561,902.96
Generated solid waste,Phitsanulok,Tons per day,2562,883.35
Generated solid waste,Phitsanulok,Tons per day,2563,812.4
Generated solid waste,Phitsanulok,Tons per day,2564,815.0
Generated solid waste,Phitsanulok,Tons per day,2565,846.0
Generated solid waste,Satun,Tons per day,2556,291.37
Generated solid waste,Satun,Tons per day,2557,301.0
Generated solid waste,Satun,Tons per day,2558,308.0
Generated solid waste,Satun,Tons per day,2559,297.52
Generated solid waste,Satun,Tons per day,2560,302.0
Generated solid waste,Satun,Tons per day,2561,310.82
Generated solid waste,Satun,Tons per day,2562,308.49
Generated solid waste,Satun,Tons per day,2563,302.5
Generated solid waste,Satun,Tons per day,2564,310.0
Generated solid waste,Satun,Tons per day,2565,320.0
Properly disposed solid waste,Prachin Buri,Tons per day,2556,5.0
Properly disposed solid waste,Prachin Buri,Tons per day,2557,10.0
Properly disposed solid waste,Prachin Buri,Tons per day,2558,7.0
Properly disposed solid waste,Prachin Buri,Tons per day,2559,76.08
Properly disposed solid waste,Prachin Buri,Tons per day,2560,100.0
Properly disposed solid waste,Prachin Buri,Tons per day,2561,112.6
Properly disposed solid waste,Prachin Buri,Tons per day,2562,0.0
Properly disposed solid waste,Prachin Buri,Tons per day,2563,0.0
Properly disposed solid waste,Prachin Buri,Tons per day,2564,0.0
Properly disposed solid waste,Prachin Buri,Tons per day,2565,0.0
Properly disposed solid waste,Maha Sarakham,Tons per day,2556,65.13
Properly disposed solid waste,Maha Sarakham,Tons per day,2557,36.0
Properly disposed solid waste,Maha Sarakham,Tons per day,2558,23.0
Properly disposed solid waste,Maha Sarakham,Tons per day,2559,26.71
Properly disposed solid waste,Maha Sarakham,Tons per day,2560,136.0
Properly disposed solid waste,Maha Sarakham,Tons per day,2561,84.43
Properly disposed solid waste,Maha Sarakham,Tons per day,2562,0.0
Properly disposed solid waste,Maha Sarakham,Tons per day,2563,17.0
Properly disposed solid waste,Maha Sarakham,Tons per day,2564,0.0
Properly disposed solid waste,Maha Sarakham,Tons per day,2565,45.0
Properly disposed solid waste,Tak,Tons per day,2556,0.0
Properly disposed solid waste,Tak,Tons per day,2557,31.0
Properly disposed solid waste,Tak,Tons per day,2558,28.0
Properly disposed solid waste,Tak,Tons per day,2559,71.9
Properly disposed solid waste,Tak,Tons per day,2560,122.0
Properly disposed solid waste,Tak,Tons per day,2561,98.9
Properly disposed solid waste,Tak,Tons per day,2562,335.18
Properly disposed solid waste,Tak,Tons per day,2563,166.0
Properly disposed solid waste,Tak,Tons per day,2564,140.0
Properly disposed solid waste,Tak,Tons per day,2565,130.0
Properly disposed solid waste,Phitsanulok,Tons per day,2556,160.52
Properly disposed solid waste,Phitsanulok,Tons per day,2557,183.0
Properly disposed solid waste,Phitsanulok,Tons per day,2558,191.0
Properly disposed solid waste,Phitsanulok,Tons per day,2559,140.1
Properly disposed solid waste,Phitsanulok,Tons per day,2560,306.0
Properly disposed solid waste,Phitsanulok,Tons per day,2561,345.0
Properly disposed solid waste,Phitsanulok,Tons per day,2562,243.29
Properly disposed solid waste,Phitsanulok,Tons per day,2563,268.0
Properly disposed solid waste,Phitsanulok,Tons per day,2564,244.0
Properly disposed solid waste,Phitsanulok,Tons per day,2565,260.0
Properly disposed solid waste,Chumphon,Tons per day,2556,45.68
Properly disposed solid waste,Chumphon,Tons per day,2557,36.0
Properly disposed solid waste,Chumphon,Tons per day,2558,29.0
Properly disposed solid waste,Chumphon,Tons per day,2559,41.3
Properly disposed solid waste,Chumphon,Tons per day,2560,19.0
Properly disposed solid waste,Chumphon,Tons per day,2561,26.4
Properly disposed solid waste,Chumphon,Tons per day,2562,32.45
Properly disposed solid waste,Chumphon,Tons per day,2563,34.0
Properly disposed solid waste,Chumphon,Tons per day,2564,50.0
Properly disposed solid waste,Chumphon,Tons per day,2565,60.0
Accumulated solid waste,Nakhon Phanom,Tonnes,2556,47703.21
Accumulated solid waste,Nakhon Phanom,Tonnes,2557,51588.93
Accumulated solid waste,Nakhon Phanom,Tonnes,2558,99904.29
Accumulated solid waste,Nakhon Phanom,Tonnes,2559,42786.0
Accumulated solid waste,Nakhon Phanom,Tonnes,2560,50555.0
Accumulated solid waste,Nakhon Phanom,Tonnes,2561,26305.91
Accumulated solid waste,Nakhon Phanom,Tonnes,2562,15881.89
Accumulated solid waste,Nakhon Phanom,Tonnes,2563,3555.0
Accumulated solid waste,Nakhon Phanom,Tonnes,2564,4504.0
Accumulated solid waste,Nakhon Phanom,Tonnes,2565,4650.0
Recycled solid waste,Trat,Tons per day,2556,56.1
Recycled solid waste,Trat,Tons per day,2557,40.0
Recycled solid waste,Trat,Tons per day,2558,51.0
Recycled solid waste,Trat,Tons per day,2559,61.96
Recycled solid waste,Trat,Tons per day,2560,60.0
Recycled solid waste,Trat,Tons per day,2561,99.16
Recycled solid waste,Trat,Tons per day,2562,85.7
Recycled solid waste,Trat,Tons per day,2563,60.1
Recycled solid waste,Trat,Tons per day,2564,31.0
Recycled solid waste,Trat,Tons per day,2565,40.0
Recycled solid waste,Prachin Buri,Tons per day,2556,82.9
Recycled solid waste,Prachin Buri,Tons per day,2557,20.0
Recycled solid waste,Prachin Buri,Tons per day,2558,20.0
Recycled solid waste,Prachin Buri,Tons per day,2559,97.18
Recycled solid waste,Prachin Buri,Tons per day,2560,149.0
Recycled solid waste,Prachin Buri,Tons per day,2561,242.77
Recycled solid waste,Prachin Buri,Tons per day,2562,276.88
Recycled solid waste,Prachin Buri,Tons per day,2563,137.2
Recycled solid waste,Prachin Buri,Tons per day,2564,101.0
Recycled solid waste,Prachin Buri,Tons per day,2565,90.0
Recycled solid waste,Amnat Charoen,Tons per day,2556,83.96
Recycled solid waste,Amnat Charoen,Tons per day,2557,20.0
Recycled solid waste,Amnat Charoen,Tons per day,2558,14.0
Recycled solid waste,Amnat Charoen,Tons per day,2559,68.74
Recycled solid waste,Amnat Charoen,Tons per day,2560,65.0
Recycled solid waste,Amnat Charoen,Tons per day,2561,209.78
Recycled solid waste,Amnat Charoen,Tons per day,2562,264.22
Recycled solid waste,Amnat Charoen,Tons per day,2563,113.4
Recycled solid waste,Amnat Charoen,Tons per day,2564,98.0
Recycled solid waste,Amnat Charoen,Tons per day,2565,112.0
Recycled solid waste,Phitsanulok,Tons per day,2556,207.85
Recycled solid waste,Phitsanulok,Tons per day,2557,208.0
Recycled solid waste,Phitsanulok,Tons per day,2558,230.0
Recycled solid waste,Phitsanulok,Tons per day,2559,187.61
Recycled solid waste,Phitsanulok,Tons per day,2560,208.0
Recycled solid waste,Phitsanulok,Tons per day,2561,280.61
Recycled solid waste,Phitsanulok,Tons per day,2562,552.34
Recycled solid waste,Phitsanulok,Tons per day,2563,465.7
Recycled solid waste,Phitsanulok,Tons per day,2564,458.0
Recycled solid waste,Phitsanulok,Tons per day,2565,504.0
Recycled solid waste,Phetchabun,Tons per day,2556,166.28
Recycled solid waste,Phetchabun,Tons per day,2557,50.0
Recycled solid waste,Phetchabun,Tons per day,2558,94.0
Recycled solid waste,Phetchabun,Tons per day,2559,209.65
Recycled solid waste,Phetchabun,Tons per day,2560,294.0
Recycled solid waste,Phetchabun,Tons per day,2561,439.3
Recycled solid waste,Phetchabun,Tons per day,2562,495.37
Recycled solid waste,Phetchabun,Tons per day,2563,237.4
Recycled solid waste,Phetchabun,Tons per day,2564,209.0
Recycled solid waste,Phetchabun,Tons per day,2565,225.0
Recycled solid waste,Prachuap Khiri Khan,Tons per day,2556,111.91
Recycled solid waste,Prachuap Khiri Khan,Tons per day,2557,118.0
Recycled solid waste,Prachuap Khiri Khan,Tons per day,2558,55.0
Recycled solid waste,Prachuap Khiri Khan,Tons per day,2559,88.9
Recycled solid waste,Prachuap Khiri Khan,Tons per day,2560,125.0
Recycled solid waste,Prachuap Khiri Khan,Tons per day,2561,159.15
Recycled solid waste,Prachuap Khiri Khan,Tons per day,2562,225.11
Recycled solid waste,Prachuap Khiri Khan,Tons per day,2563,215.8
Recycled solid waste,Prachuap Khiri Khan,Tons per day,2564,226.0
Recycled solid waste,Prachuap Khiri Khan,Tons per day,2565,200.0
Recycled solid waste,Krabi,Tons per day,2556,107.15
Recycled solid waste,Krabi,Tons per day,2557,145.0
Recycled solid waste,Krabi,Tons per day,2558,130.0
Recycled solid waste,Krabi,Tons per day,2559,137.03
Recycled solid waste,Krabi,Tons per day,2560,137.0
Recycled solid waste,Krabi,Tons per day,2561,154.89
Recycled solid waste,Krabi,Tons per day,2562,166.89
Recycled solid waste,Krabi,Tons per day,2563,112.7
Recycled solid waste,Krabi,Tons per day,2564,111.0
Recycled solid waste,Krabi,Tons per day,2565,181.0
Improperly disposed solid waste,Prachin Buri,Tons per day,2556,450.79
Improperly disposed solid waste,Prachin Buri,Tons per day,2557,407.0
Improperly disposed solid waste,Prachin Buri,Tons per day,2558,432.0
Improperly disposed solid waste,Prachin Buri,Tons per day,2559,342.47
Improperly disposed solid waste,Prachin Buri,Tons per day,2560,267.0
Improperly disposed solid waste,Prachin Buri,Tons per day,2561,164.72
Improperly disposed solid waste,Prachin Buri,Tons per day,2562,237.35
Improperly disposed solid waste,Prachin Buri,Tons per day,2563,374.4
Improperly disposed solid waste,Prachin Buri,Tons per day,2564,384.0
Improperly disposed solid waste,Prachin Buri,Tons per day,2565,358.0
Improperly disposed solid waste,Sa Kaeo,Tons per day,2556,367.34
Improperly disposed solid waste,Sa Kaeo,Tons per day,2557,351.0
Improperly disposed solid waste,Sa Kaeo,Tons per day,2558,357.0
Improperly disposed solid waste,Sa Kaeo,Tons per day,2559,331.81
Improperly disposed solid waste,Sa Kaeo,Tons per day,2560,316.0
Improperly disposed solid waste,Sa Kaeo,Tons per day,2561,242.26
Improperly disposed solid waste,Sa Kaeo,Tons per day,2562,294.32
Improperly disposed solid waste,Sa Kaeo,Tons per day,2563,233.4
Improperly disposed solid waste,Sa Kaeo,Tons per day,2564,276.0
Improperly disposed solid waste,Sa Kaeo,Tons per day,2565,255.0
Improperly disposed solid waste,Phrae,Tons per day,2556,350.12
